filename,text_type,avg_coherence,variance,num_sentence_pairs,top_5_highest,top_5_lowest
mixed_text_21,mixed,0.1694,0.0106,24,"(Im Scrum -Projekt soll es nur wenige und einfache ... | In welcher Form die funktionelle Leistungsfähigkei...) = 0.459; (Dabei müssen  mehrere große Veränderungen  gleichz... | Zwischen Wahrnehmung, Realität und dem Messbaren e...) = 0.402; (Im Kern verschärft die neue Strategie Maßnahmen un... | Im Scrum -Projekt soll es nur wenige und einfache ...) = 0.290; (Generalsekretär und Staatspräsident Xi Jinping bet... | Im Kern verschärft die neue Strategie Maßnahmen un...) = 0.278; (Der vierte Schritt ist das 
Prüfen und Abnehmen de... | Man dreht sozusagen extra Runden , anstatt den kür...) = 0.263","(Keine der 10 Kontaktpersonen positiv getestet, auc... | Einer der ersten
Deﬁnitionen war folgende: Ein Ges...) = 0.092; (Darüber, dass die erste Zeit nach einer Verletzung... | Keine der 10 Kontaktpersonen positiv getestet, auc...) = 0.093; (Demnach sollen auch die Produkte von ihren Mitbewe... | Darüber, dass die erste Zeit nach einer Verletzung...) = 0.093; (Einer der ersten
Deﬁnitionen war folgende: Ein Ges... | Auf Basis wissenschaftlicher Daten wurde ein Präve...) = 0.093; (Gerade die Minderung der Qualität steht im Konflik... | Auch
die Software AG verfolgt hierbei einen herste...) = 0.093"
mixed_text_22,mixed,0.2004,0.0256,24,"(Facebook vertritt dieses Geschäftsmodell, indem es... | Die Auswirkungen der Digitalisierung auf Unternehm...) = 0.615; (Digitale  Produkte, Services und Prozesse werden g... | Dadurch, dass die Digitalisierung 
essentiellen Ei...) = 0.537; (4   Der Zyklus erstreckt sich von der Produktidee,... | Digitale  Produkte, Services und Prozesse werden g...) = 0.493; (Die Auswirkungen der Digitalisierung auf Unternehm... | Sie  setzt hierbei gezielt auf offene Standards un...) = 0.447; (Grund  dafür ist der Zeitverlust für  Wartungen un... | Da je nach
Struktur und Größe einer Firma viele Pr...) = 0.390","(Dies ist ein Modell, bei dem der Verbrauch als ein... | Die globale Finanz- und Wirtschaftskrise 2008 leit...) = 0.093; (Die Untersuchungen zum Flockungsverhalten wurden m... | Facebook vertritt dieses Geschäftsmodell, indem es...) = 0.093; (Grundlage hierfür waren die Auswirkungen der Krise... | 47% der Fir-
men nutzen KI-Chatbots oder können si...) = 0.094; (Zuvor, im Sommer 2015, war es zu einem Börsencrash... | Im Rahmen einer Analyse des Unfallgeschehens in de...) = 0.095; (Im Rahmen einer Analyse des Unfallgeschehens in de... | [46] Hingegen weist das blaue Papier ihrer Kopie e...) = 0.096"
mixed_text_23,mixed,0.1804,0.0219,24,"(„Google Translate“ ist eine
freie Übersetzungssoft... | Nun gibt es Kategorisierungen für Geschäftsmodelle...) = 0.677; (Der 
entscheidende Unterschied zur klassischen  Pr... | Die KI gewinnt immer mehr an Bedeutung , sowohl in...) = 0.602; (Bei dieser Aussage ist davon aus-
zugehen, dass in... | Wann die Forschung und Technologie dafür bereit se...) = 0.303; (Damit ist der Kreislauf – über Umwege – geschlosse... | Der 
entscheidende Unterschied zur klassischen  Pr...) = 0.224; (Sie sind 
agil sobald sie den Stakeholder Return o... | Die Chatbot-KI kann mehrere Service Anfragen gleic...) = 0.215","(Die Chatbot-KI kann mehrere Service Anfragen gleic... | Dabei erscheint eine Kupferrückgewinnung gerade we...) = 0.093; (Allerdings lag bei 16 dieser 29 Fälle kein positiv... | Erhöhte Temperaturen und leichte Kopfschmerzen....) = 0.093; (Deshalb ist eine Eigenschaft, dass das Problem was... | Allerdings lag bei 16 dieser 29 Fälle kein positiv...) = 0.093; (Obwohl es zahlreiche Studien zum Knie und zu Kniev... | Fünfjahresplan (2021–2025) aufgenommen wurde....) = 0.096; (Diese Zölle wirkten sich nicht nur auf chinesische... | Diese beiden Altersgruppen
repräsentieren jedoch j...) = 0.097"
mixed_text_24,mixed,0.1664,0.0139,24,"(Um das erreicht werden kann müssen Unternehmen ihr... | Dadurch
können Daten auf Korrektheit geprüft werde...) = 0.486; (Zu diesem  kleine n Teil gehören  Firmen wie Googl... | Hieraus  ergibt sich ein Perspektivenwechsel in de...) = 0.485; (Im folgenden wird Ma-
chine Learning analysiert.... | Mit der zu verfassenden 
Arbeit wird der Frage nac...) = 0.331; (Sie können sich nur zum Licht hinbewegen oder sich... | Die Plattform  Watson Open Scale von IBM ist eine ...) = 0.286; (Mit der zu verfassenden 
Arbeit wird der Frage nac... | Die materialistische Staatstheorie hat darauf hing...) = 0.224","(Die Auslagerungen und preiswerten Importe begünsti... | Nach 10 Tagen keine Symptome mehr....) = 0.092; (Trotz initial positivem PCR-Test hatten 47 Kinder ... | Der ökonomische Aufstieg Chinas fordert diese US-D...) = 0.093; (Dadurch
können Daten auf Korrektheit geprüft werde... | Die Auslagerungen und preiswerten Importe begünsti...) = 0.093; (Der ökonomische Aufstieg Chinas fordert diese US-D... | Sie können sich nur zum Licht hinbewegen oder sich...) = 0.093; (Dabei ist Starke KI das , was sich  die meisten Le... | Jahrhundert hergestellt wurden, sind beiderseits d...) = 0.093"
mixed_text_25,mixed,0.1833,0.0233,24,"(Für Unternehmen stellt die KI als Technologie ein ... | Doch brauchen nicht alle Unternehmen zwingend ihre...) = 0.729; (Dabei baut die Regierung Biden auf einige Traditio... | Dadurch, dass die Digitalisierung  essentiellen Ei...) = 0.474; (Trotz des erkannten Potenzials und der vielen Vort... | Außenwirtschaftlich zog dies weitgehende Veränderu...) = 0.402; (Außenwirtschaftlich zog dies weitgehende Veränderu... | Der erste Schritt des Scrum -Prozesses  
ist das A...) = 0.325; (Ein Smart Meter, oder intelligenter Stromzähler is... | Die Regulierungsinitiativen in den USA und der EU ...) = 0.262","(Als zentrale Einflussgruppen bildeten sich in den ... | Weder Schwester (Schnuller ausgetauscht) noch Elte...) = 0.093; (haben in ihrer Untersuchung herausgestellt, dass d... | Der Ausbau der Binnenwirtschaft und das technologi...) = 0.093; (Trotz initial positivem PCR-Test hatten 47 Kinder ... | (Starrs und Germann 2021, S. 1128)  Zusammen mit d...) = 0.094; (Der Ausbau der Binnenwirtschaft und das technologi... | Diese Deﬁnitionen enthalten oft folgende Punk-
te:...) = 0.094; (Die Regulierungsinitiativen in den USA und der EU ... | Moller, Attermann, Myklebust und Wedderkopp veröff...) = 0.096"
mixed_text_26,mixed,0.1831,0.0133,24,"(Der Wert eines KI -Modelles ergibt sich zunächst e... | Sie kann basierend auf Regeln Fakten ab-
leiten, w...) = 0.520; (In einem Bericht der Gesellschaft für Arthroskopie... | Die Arbeit schließt mit einer 
Zusammenfassung und...) = 0.425; (Einsatzmöglichkeiten für das maschinelle Lernen fi... | In einem Bericht der Gesellschaft für Arthroskopie...) = 0.404; (Zu emissionsfreien Wirtschaft, Landwirtschaft, Ges... | Dadurch 
sind enorme Kosteneinsparungspotenziale m...) = 0.290; (Man kann sie etwas Fragen oder eine Anweisung gebe... | Ein erster konkreter Schritt besteht hier in der G...) = 0.227","(Wurden im Rahmen des olympischen Handballturniers ... | Jahrhundert hinzugefügt wurden und von Künstler:in...) = 0.093; (Die Trendwende wurde durch die Probleme im Finanzs... | Wurden im Rahmen des olympischen Handballturniers ...) = 0.093; (Ein  Großteil seiner möglichen Versatilität erhält... | Somit bleibt fraglich, ob sich die Mutter beim Kin...) = 0.093; (Jahrhundert hinzugefügt wurden und von Künstler:in... | Im Zentrum standen Forderungen nach einer Marktöff...) = 0.094; (Sobald die Kupfer(II)-Konzentration für eine effek... | Die „Made in China 2025“-Strategie leitete chinesi...) = 0.095"
mixed_text_27,mixed,0.2004,0.0133,24,"(Zusammenfassend lassen sich die
erforderlichen Eig... | Das ist das Scrum -Prinzip in der Theorie, in der ...) = 0.447; (Das ist das Scrum -Prinzip in der Theorie, in der ... | Der nachfolgende Beitrag soll den aktuellen Forsch...) = 0.430; (Im  nachfolgenden Abschnitt werden auf einzelne P ... | Zum Einsatz kommen auch Förderungsinstrumente wie ...) = 0.399; (Die aufkommende 
Lösung für dieses Problem kann nu... | Es 
ist auch direkt klar, was für eine unglaublich...) = 0.388; (Es 
ist auch direkt klar, was für eine unglaublich... | Daraus entwickelt das 
Projektteam den Sprint Back...) = 0.357","(Diese hatten jeweils Vorerkrankungen [6].... | Zusammenfassend lassen sich die
erforderlichen Eig...) = 0.093; (Vater und
Mädchen PRC-positiv.... | Im  nachfolgenden Abschnitt werden auf einzelne P ...) = 0.095; (Moller, Attermann, Myklebust und Wedderkopp veröff... | Man kann erkennen,
wenn KI richtig angewendet wird...) = 0.096; (An der Fallzahlerfassung beteiligten sich bisher 5... | Diese hatten jeweils Vorerkrankungen [6]....) = 0.097; (Die Zahl der Untersuchungen zu dieser Problematik ... | Die Narrow -KI ist eine schwache For m der KI....) = 0.102"
mixed_text_28,mixed,0.2131,0.0261,24,"(Nun gibt es Kategorisierungen für Geschäftsmodelle... | Diese Art von KI wird auch als 
Allgemeine -KI bes...) = 0.726; (Bei dem Erstellen von Prod uct  Backlogs gibt es n... | Branko Milanović (2020b, S. 103 ff.) bezeichnet da...) = 0.498; (Neuronale netzwerke kommen dem menschlichen Denken... | Was ist künstliche Intelligenz?...) = 0.488; (Diese Art von KI wird auch als 
Allgemeine -KI bes... | Das bestärkende Lernen, ist zu vergleichen mit dem...) = 0.387; (Das bestärkende Lernen, ist zu vergleichen mit dem... | Neben bereits erfolgten Untersuchungen zu Verletzu...) = 0.273","(Doch auch wenn farbige und farbig grundierte Papie... | Unternehmen 
sollten in den kommenden fünf bis zeh...) = 0.092; (Obwohl es zahlreiche Studien zum Knie und zu Kniev... | Jahrhundert hinzugefügt wurden und von Künstler:in...) = 0.093; (Jahrhundert hinzugefügt wurden und von Künstler:in... | Strom ist deswegen besonders gut für eine marktför...) = 0.093; (Das nicht überwachte Lernen bildet automatisiert e... | „Valgus-Moment“, durch Drehbewegungen oder abrupte...) = 0.093; („Valgus-Moment“, durch Drehbewegungen oder abrupte... | 3 Weltweit fallen so jährlich über 1 Mrd. m3 3 bas...) = 0.094"
mixed_text_29,mixed,0.1716,0.0134,24,"(Der  entscheidende Unterschied zur klassischen  Pr... | Es besteht die Annahme, dass Verletzungen und Leis...) = 0.593; (Am Ende gibt es eine
Ausgabeschicht, welche das Er... | Die aktuelle Studienlage deutet darauf hin, dass K...) = 0.376; (Die aktuelle Studienlage deutet darauf hin, dass K... | Hierbei muss auch mit dem unverletzten Knie gearbe...) = 0.288; (In ähnlicher Weise stehen heute die Tech Five Appl... | Der  entscheidende Unterschied zur klassischen  Pr...) = 0.276; (Es besteht die Annahme, dass Verletzungen und Leis... | Allgemein 
formuliert besteht eine KI -Methode dar...) = 0.264","(Das bedeutet aber auch, dass die Lebensspanne von ... | Diese hatten jeweils Vorerkrankungen [6]....) = 0.092; (Diese hatten jeweils Vorerkrankungen [6].... | 2020; Leutert und Eaton 2021)....) = 0.092; (Die Arbeit schließt mit einer 
Zusammenfassung und... | Das bedeutet aber auch, dass die Lebensspanne von ...) = 0.093; (Neben der dynamischen Binnenwirtschaft spielten de... | Von marginalen Schritten zum Systemverhalten: Die ...) = 0.093; (Von marginalen Schritten zum Systemverhalten: Die ... | Das rasante Wachstum der chinesischen Volkswirtsch...) = 0.094"
mixed_text_30,mixed,0.2054,0.0369,24,"(Um die folgende Thematik zu verstehen, ist es eben... | Viele zahlreiche  Unternehmen, insbesondere aus de...) = 0.677; (Doch lassen sich viele KI -Lösungen nur in 
ihren ... | Bekan nte Konzerne und Unternehmen wie Amazon, 
Mi...) = 0.657; (Viele zahlreiche  Unternehmen, insbesondere aus de... | Laut einer Studie von dem Telekommunikationsuntern...) = 0.651; (Laut einer Studie von dem Telekommunikationsuntern... | Doch lassen sich viele KI -Lösungen nur in 
ihren ...) = 0.493; (Mithilfe dieser Methoden entsteht eine Verbindung ... | „Google Translate“ ist eine
freie Übersetzungssoft...) = 0.260","(Ein  Großteil seiner möglichen Versatilität erhält... | Das Flockungsmittel weist eine hohe Basizität (0,6...) = 0.093; (Produktiver Husten,
mäßiges Fieber, PCR-positiv.... | Der ökonomische Aufstieg Chinas fordert diese US-D...) = 0.093; (Die seit 2021 amtierende Regierung Biden behielt d... | Einsatzmöglichkeiten für das maschinelle Lernen fi...) = 0.093; (Das Flockungsmittel weist eine hohe Basizität (0,6... | Produktiver Husten,
mäßiges Fieber, PCR-positiv....) = 0.094; (Unternehmen 
sollten in den kommenden fünf bis zeh... | Für die
Erfassung wurden alle im Berufsverband
der...) = 0.095"
mixed_text_31,mixed,0.1854,0.0198,24,"(Zusammenfassend lässt sich sagen, dass der Kenntni... | Dies lässt sich anhand der Auﬂistung von Unternehm...) = 0.705; (Hierbei konzentrieren wir uns auf eine bestimmte A... | Dabei werden die 5 Präventionsansätze „Aufklärung,...) = 0.490; (Beispielsweise verfügt das 
Projekt nicht über gen... | Hierbei konzentrieren wir uns auf eine bestimmte A...) = 0.281; (Die Ökonomisierung bzw. Rationalisierung des Parte... | Machine Learning bedeutet, wie der Name schon bein...) = 0.269; (Die offene Plattform unterstützt nach 
aktuellem S... | Die Ökonomisierung bzw. Rationalisierung des Parte...) = 0.249","(Gemessen wurden gegen Reinstwasser.... | Facebook vertritt die-
ses Geschäftsmodell, indem ...) = 0.092; (Facebook vertritt die-
ses Geschäftsmodell, indem ... | Beispielsweise verfügt das 
Projekt nicht über gen...) = 0.093; (Stationärer
Aufenthalt mit Infusionstherapie.... | Durch Testdaten lernt die KI-Datensätze zu kategor...) = 0.093; (Obgleich eine materialtechnische Einschränkung – n... | Stationärer
Aufenthalt mit Infusionstherapie....) = 0.094; (Anschließend morbiliformer Hautausschlag, fast am ... | Auch der Wegfall von bestehenden
Geschäftsmodellen...) = 0.094"
mixed_text_32,mixed,0.1515,0.0116,24,"(Eine bekannte Anwendung dafür ist „Google Translat... | Die drei weiteren  Verfahren sind die Bild - oder ...) = 0.567; (Diese  Änderungen sind notwendig, um die Anforderu... | Gleichzeitig muss eine Prüfung vorhandener Tests b...) = 0.349; (Um einerseits die handballspezifische Leistung zu ... | Diese  Änderungen sind notwendig, um die Anforderu...) = 0.257; (Gleichzeitig muss eine Prüfung vorhandener Tests b... | Sie konnten bei dänischen Profihandballern im Trai...) = 0.248; (Aggregierte Daten der 
Strombörse sind bereits im ... | Demokratie wird durch diese „Besonderung des Staat...) = 0.182","(In 731 Fällen wurden durch 157 KJÄ eine Antikörper... | Dabei wird ein 
einzelner Nutzer einer Solaranlage...) = 0.093; (Mitunter gibt es auch Konkurrenz zwischen einzelne... | Um einerseits die handballspezifische Leistung zu ...) = 0.093; (Über den schneller steigende n Strombedarf vormitt... | [25] Festzuhalten ist, dass es sich zunächst nicht...) = 0.093; (Denn wie die Übersichtsarbeit von Ardern, Taylor, ... | Mitunter gibt es auch Konkurrenz zwischen einzelne...) = 0.093; (Huawei dominierte etwa den Weltmarkt für 5G-Netzwe... | Außerdem waren beide Eltern berufstätig und einkau...) = 0.093"
mixed_text_33,mixed,0.1982,0.0317,24,"(Es gibt viele unterschiedliche KI -Plattformen, di... | Doch brauchen nicht alle Unternehmen zwingend ihre...) = 0.809; (Dabei müssen  mehrere große Veränderungen  gleichz... | Es gibt viele unterschiedliche KI -Plattformen, di...) = 0.622; (Das sind Algorithmen die dem menschlichen Gehirn 
... | Im Folgenden schlagen wir den Begriff „hybrider Pa...) = 0.368; (Agile Dokumentationen sind ein immer größerer Punk... | Das nicht überwachte Lernen bildet automatisiert e...) = 0.337; (Der Begriff bezieht sich auf einige Grundmechanism... | Hingegen kann eine Rechenoperation nicht auswendig...) = 0.286","(Vollständige Genesung
nach einer Woche.... | Das bedeutet aber auch, dass die Lebensspanne von ...) = 0.093; (Das bedeutet aber auch, dass die Lebensspanne von ... | Das Mädchen kuschelt gerne mit Mutter, Stiefvater ...) = 0.093; (Für die Bestimmung der Koagulationseigenschaften d... | Der Begriff bezieht sich auf einige Grundmechanism...) = 0.093; (In 731 Fällen wurden durch 157 KJÄ eine Antikörper... | Studien konnten zwar herausfinden, dass sich die k...) = 0.093; (Grundlage hierfür waren die Auswirkungen der Krise... | Für die Bestimmung der Koagulationseigenschaften d...) = 0.093"
mixed_text_34,mixed,0.1315,0.0054,24,"(Anders ist es bei Sprachbots wie  Alexa, Siri oder... | Anwendungen wie Google Maps , Alexa oder auch das ...) = 0.439; (Anwendungen wie Google Maps , Alexa oder auch das ... | Ein weiteres Beispiel ist eine  Person, die 
an de...) = 0.213; (Als letzte Technik betrachten wir neuronale Netzwe... | Würden sie sagen, dass diese Roboter intelligent s...) = 0.209; (Das am  meisten verbreitetste Verfahren ist das ma... | Chinesische Unternehmen waren lange Zeit ausschlie...) = 0.196; (Ein weiterer Unterschied  sind die Sprint Backlogs... | [27] Vermutlich sind farbige Papiere seit jeher Be...) = 0.153","(China stieg so zum zweitgrößten Investor weltweit ... | Dies hat den Nachteil im Extremfall zwei Stromquel...) = 0.093; (In der  folgenden Abbildung die realisierte Strome... | Als Titrant wurde eine 0,01 M NaOH-Lösung in 0,1-m...) = 0.093; (Dies hat den Nachteil im Extremfall zwei Stromquel... | Neunundzwanzig Kinder mit V. a. COVID-19 wurden st...) = 0.093; (Zuletzt  kommt das aktive Lernen , dort bietet man... | Anschließend morbiliformer
Hautausschlag, fast am ...) = 0.094; (Neunundzwanzig Kinder mit V. a. COVID-19 wurden st... | 3 Weltweit fallen so jährlich über 1 Mrd. m3 3 bas...) = 0.094"
